ID,date,title,abstract,fake_abstract,ppl_human,ppl_ai,len_human,len_ai,ttr_human,ttr_ai,sim_human_ai
NODE12581992,2026-.0,유전 알고리즘을 이용한 Lunar Lander 강화학습,"본 논문에서는 경사 하강법(Gradient Descent) 기반의 강화학습 알고리즘 대신, 유전 알고리즘(Genetic Algorithm, GA)을 사용하여 OpenAI Gym의 Lunar Lander 환경을 해결하는 접근법을 제안한다. 에이전트의 행동을 결정하는 신경망의 가중치(Weights)를 유전자(Gene)로 인코딩하고, 세대(Generation)를 거치며 선택(Selection), 교차(Crossover), 변이(Mutation) 연산을 통해 최적의 제어 정책을 탐색한다. 적합도 함수(Fitness Function)는 착륙 성공 여부, 연료 소비 효율, 착륙 지점의 정확성 등 다각적인 요소를 종합적으로 평가하도록 설계되었다. 실험 결과, 유전 알고리즘은 복잡한 물리 기반의 제어 문제인 Lunar Lander 환경에서 안정적인 착륙을 달성하는 정책을 찾아낼 수 있었다.","이 연구에서는 유전 알고리즘이(LGAs) 강화학습(Reinforcement Learning: RL) 문제에서 어떻게 적용되는지 탐구하였습니다. 특히, 이론적으로 완벽하게 이해되지 않았던 달 착륙(DL) 시뮬레이션 환경에서 빠른 피드백과 최적의 행동 선택이 요구되는 상황에 대해, 유전 알고리즘과 강화학습을 융합하여 해결책을 모색하였습니다. 먼저, DL 환경에서의 강화학습 접근 방안을 설계하였으며, 이를 기반으로 유전 알고리즘(GA)을 활용해 가능한 행동 공간에서 가장 효율적이면서도 안정적인 착륙 경로를 찾아내기 위한 모델을 개발했습니다. GA는 초기 대상 집단을 생성하고, 적응도 평가와 선택, 교차, 돌연변기를 통해 새로운 대상을 생산함으로써, 우수한 솔루션을 발굴하려 합니다.",67.71758270263672,88.17339324951172,439,382,0.9090909090909091,0.9605263157894737,0.72923
NODE12582089,2026-.0,에너지 기반 헤어 스트랜드 단순화를 위한 일관성 보존 프레임워크,"본 논문은 사실적 그래픽스 구현에 필수적인 머리카락 데이터 처리의 효율성을 높이기 위해 HairReduct라는 새로운 단순화 프레임워크를 제안한다. 기존 연구들은 스트랜드의 위치 정보에만 의존하여 그룹화를 수행했기 때문에 곡률이나 방향과 같은 머리카락의 실제 형태적 특징을 반영하지 못했고 그 결과 과도한 세분화가 발생하였다. 이에 반해 HairReduct는 위치·말단 방향·곡률 정보를 종합적으로 고려한 계층적 그룹화를 통해 머리카락의 흐름을 반영하면서도 안정적인 그룹을 형성한다. 또한, 각 그룹에서 대표선을 추출하여 데이터 규모를 크게 줄이면서 구조적 일관성을 보존한다. 추가적으로 제안된 시스템은 전체 그룹과 대표선만을 선택적으로 확인할 수 있는 시각화 모드 전환 기능을 제공하며 파라미터 조정을 통해 그룹 수와 대표선 밀도를 유연하게 제어할 수 있음을 보였다. 결과적으로 HairReduct는 기존 방식 대비 효율적이고 일관성 있는 단순화를 가능하게 하며 향후 헤어 시뮬레이션, 렌더링, 애니메이션 등 다양한 그래픽스 파이프라인에서 활용될 수 있는 잠재력을 지닌다.","헤어 모델링에서 복잡한 터치와 디테일을 효율적으로 처리하기 위해, 본 연구에서는 에너지 함수를 이용한 헤어 스트랜드 단순화 문제를 다루며 이를 해결하기 위한 일관성 보존 프레임워크를 제안하였다. 최근에 등장한 다양한 헤어 시뮬레이션과 생성 알고리즘들은 고정된 시간 간격 안에서도 동질성을 유지하면서도, 필요할 경우 상세히 조절될 수 있는 높은 유연성이 요구된다. 그러나 이러한 요구사항들을 동시에 충족시키기 위해서는 각각의 스트랜드별로 독립적이면서도 전체 시스템이 일관되게 작동해야 하는데 이 과정에서 발생되는 어려움 중 하나인 힘 균형 관리를 효과적으로 해결해야 한다. 본 연구에서는 이런 문제를 해결하기 위해 에너지를 중심으로 한 분석방법을 도입하고, 이를 통해 개발된 일관성 보존 프레임워크가 헤어 스트랜드들의 일관성을 유지하면서도 필요한 부분에서 더 작은 크기를 가진 형태로 단순화시킬 수 있음을 증명한다.",63.45254898071289,68.69390869140625,545,455,0.9090909090909091,0.8952380952380953,0.6775021
NODE12582119,2026-.0,IoT 엣지 환경에서 중독 공격 대응을 위한 교사-학생 구조의 자가 회복 침입 탐지 시스템,"본 논문에서는 사물인터넷(IoT) 엣지 환경의 보안 위협에 대응하기 위해, 지식 증류와 GAN을 결합한 자가 회복 침입 탐지 시스템을 제안한다. 이 시스템은 실시간 적응을 위해 자체적인 학습을 수행하는 엣지 디바이스가 데이터 중독 공격에 의해 오염될 경우, 클라우드 서버의 교사 모델을 통해 이를 실시간으로 진단하고 회복한다. 교사 모델은 GAN 기반의 적대적 훈련을 통해 다양한 종류의 공격에 대한 강건성을 확보하며 학생 모델의 감염이 탐지되면 자가 회복 메커니즘이 가동되어 교사 모델의 정제된 지식을 학생 모델에 전이하여 탐지 성능을 신속하게 정상화한다. 본 논문에서는 CSE-CIC-IDS2018 데이터 셋을 이용한 시뮬레이션을 통해, 제안하는 시스템이 연속적인 중독 공격 상황에서도 효과적으로 성능을 회복하며 지속 학습 능력을 보임을 확인한다.","이 연구에서는 IoT 엣지 환경에서 발생할 수 있는 중독 공격을 효과적으로 감지하고 대응하기 위해 교사-학생 구조의 자가 회복 침인 탐지 시스템을 설계 및 개발하였습니다. 기존의 많은 연구들은 네트워크 트래픽 패턴 분석 또는 특정한 지능형 장치에 집중하였으나, 본 연구에서는 다양한 센서와 모듈들이 연결된 복잡한 IoT 엣지 환경 특성을 고려하여 접근하였습니다. 해결 방안으로는 가상화 기반의 교육 플랫폼과 스마트 사물들 사이의 상호작용 데이터를 수집하고 이를 바탕으로 정상 상태와 비정상 상태를 구분하는 모델을 구성하였습니다. 또한, 이러한 모델을 통해 발견된 이상 징후에는 즉시 알림을 제공하며, 동시에 자체적으로 문제를 해결하므로 교사의 직접 관리 없이도 안전하게 운영될 수 있도록 설계되었습니다.",95.90528869628906,56.7225456237793,420,393,0.8469387755102041,0.946236559139785,0.86256504
NODE12582082,2026-.0,GPU 비동기 파이프라이닝 기반 실시간 스트리밍 처리 성능 향상 연구,"실시간 데이터 스트리밍 환경에서 GPU는 대규모 병렬 연산을 수행하기 위한 핵심 자원이다. 그러나 데이터 전송 지연, 비효율적 메모리 접근, 커널 실행 간 비동기성 부족은 전체 처리 지연을 증가시키고 GPU 활용률을 저하시킨다. 본 연구는 이러한 문제를 해결하기 위해 메모리 최적화–전송 중첩–비동기 실행을 통합한 비동기 파이프라이닝 모델(G-APFM)을 제안한다. CUDA 기반 실험을 통해 제안 모델은 기존 개별 최적화 기법 대비 평균 지연 12.5% 감소, 처리량 13% 증가, GPU 활용률 7~12% 증가, SM Idle Ratio 약 40% 감소 효과를 보였다. 본 연구는 실시간 스트리밍 환경에서 GPU 자원을 가장 효율적으로 활용하기 위한 통합적 실행 모델의 필요성을 실증적으로 제시한다.","실시간 데이터 스트림에서 효율적으로 정보를 추출하기 위해서는 빠른 처리 속도와 대역폭 활용이 필수적이다. 이 연구에서는 GPU 기반 비동기 파이프라인 모델을 적용하여 실시간 스트리밍 데이터 처리 속도를 개선하고자 하였다. 이를 위해 먼저 다양한 병렬화 및 메모리 관리를 위한 알고리즘을 설계하였으며, 이러한 설정들이 GPU 환경에서 어떻게 작용할지를 시뮬레이션하였다. 실험 결과, 비동기 파이프라인과 동기 패러다임 간에는 평균적으로 80% 이상의 성능 향상을 확인할 수 있었다. 특히, 복잡한 프레디케팅 작업 수행시 효과적이었다. 본 연구는 실시간 응용 분야에서 고성능 컴퓨팅 환경을 제공하는데 중요한 의미를 가짐으로써, 앞으로 더욱 발전된 처리 기법들을 확장하고 도입하게 될 것이다.",52.07566452026367,58.870704650878906,393,383,0.8709677419354839,0.9204545454545454,0.80482256
NODE12582011,2026-.0,가변형 표지판 이상탐지를 위한 재구성 기반 딥러닝-구조 분석 하이브리드 파이프라인,"본 논문은 도로 교통 안전 확보를 위한 가변형 표지판의 시각적 이상치 탐지를 위한 영상 분석을 데이터 처리 및 인공지능 흐름 관점에서 분석하고, 이를 기반으로 한 통합 하이브리드 파이프라인을 제안한다. 관심 영역(ROI) 추출에는 정상 작동하는 가변형 표지판 영상 데이터를 학습시킨 YOLO 모델을 사용하여 영상에서 가변형 표지판 영역을 추출하였다. 추출된 관심 영역에 대한 1차 분석을 위해 재구성 오차를 학습하는 비지도 학습 모델인 AutoEncoder를 사용하였다. 1차 분석이 완료된 데이터는 히트맵 형태로 제작되어 이진 마스크와 영역 축소를 위한 두 개의 마스크 연산을 거쳐, 이후 분석 과정에서 노이즈가 포함될 가능성을 최소화시킨다. 결과 데이터의 구조 분석을 위해 세 가지 유형의 구조적 연산을 진행하여, 지표를 통합한 뒤 최종 이상 판별을 진행한다. 제안된 통합 파이프라인은 데이터 수집이 제한적인 상황에서 영상의 시각적 이상치 판별를 위한 참조 가이드라인으로 활용될 가능성을 제시한다.","가변형 표지판의 이상 탐지를 위해 개발된 본 연구에서는 재구성 기반 딥러닝과 구조 분석을 활용한 하이브리드 접근법을 제시한다. 현대 도로 환경에서 가변형 표지판의 정확하고 신속한 감지는 교통 안전 및 효율성을 크게 높일 수 있는 중요한 요소이다. 그러나, 날씨 조건, 비디오 캡처 장비의 해상도 등 다양한 요인이 복잡하게 작용하여 표지판 정보 검출의 어려움이 발생된다. 본 연구에서는 이러한 문제들을 해결하기 위하여 재구성 손실 함수와 딥러닝 모델을 통합한 접근 방식을 제안하였다. 이 과정에서, 먼저 영상을 입력받아 고유한 특징을 추출할 수 있도록 CNN(Convolutional Neural Network)을 적용하였으며, 이를 통해 이미지의 공간 정보를 효과적으로 이용해 표지판의 위치를 인식하도록 설계되었다. 그 후, RNN(Recurrent Neural Network)을 통해 시간 차원에서도 동작 패턴을 분석하며, 가변형 표지판의 움직임을 예측하였다.",95.8459014892578,52.176639556884766,504,482,0.8512396694214877,0.8878504672897196,0.77920246
NODE12582009,2026-.0,4차원 행동 프로파일링을 활용한 다크웹 사용자 식별 및 사이버 위협 인텔리전스(CTI) 평가 연구,"본 논문은 다크웹 익명 사용자의 행동 성향을 Topic–Role–Tone–Expertise의 4차원으로 구조화하고, 이를 기반으로 사용자 단위 프로파일을 생성하여 라벨 품질, 프로파일 안정성, 사용자 식별 능력을 통합 검증한다. LLM 기반 4D 라벨링을 통해 생성된 프로파일의 안정성을 JSD(Jensen-Shannon Divergence) 지표로 분석한 결과, 7개 이상의 게시글 확보 시 100%의 프로파일 안정성을 달성함을 확인하였다. 또한, 사용자 식별 실험에서 AUC 0.6319의 유효한 성능을 기록하여 4차원 행동 프로파일링의 실용성을 입증하였다. 본 연구는 익명 환경에서의 행동 분석 기준을 제시하여, 사이버 위협 인텔리전스(CTI) 관점의 사용자 중심 위협 우선순위 자동화에 기여한다.","본 연구에서는 4차원 행동 프로파일링 기법을 통해 다크웹 사용자를 효과적으로 식별하고, 이를 바탕으로 사이버 위협 인텔리전스(Cyber Threat Intelligence; CTI) 시스템의 성능을 종합적으로 평가하기 위한 모델을 개발하였다. 최근 디지털 환경에서 증가하고 있는 다크웹 활동과 관련된 위협 요인들 중 하나로서, 다양한 데이터 출처로부터 수집된 사용자의 행위 패턴을 분석하여 개인화된 위험도 측정이 가능하다는 점에서 이 연구는 중요한 의의를 가짐을 확인할 수 있었다. 본 연구에서는 우선적으로 기존의 행동 분류기와 함께 4차원 행동 프로파일러를 설계하였으며, 이는 시간, 위치, 장치, 그리고 상호작용 방식 등의 다중 차원 정보를 통합적으로 고려함으로써 더욱 정교하게 사용자가 특정 작업 또는 활동을 수행했음을 추론하도록 하였다.",94.68026733398438,52.68316268920898,393,416,0.8625,0.9247311827956989,0.8029492
NODE12581991,2026-.0,모바일 기기 파편화 기반의 모바일 게임 자동화 테스팅에 관한 연구,"2024년 글로벌 모바일 게임 시장 규모가 1,553억 달러에 달하면서, 모바일 게임 시장 규모의 증가는 전 세계 게임 시장 수익의 절반 이상을 차지하고 있는 가운데 시장의 경쟁은 더더욱 치열하고 플레이어들은 원활한 성능, 빠른 응답 시간, 그리고 버그 없는 업데이트를 기대한다. 하지만 모든 모바일 게임이 수천 개의 기기 모델, 다양한 운영체제, 그리고 예측 불가능한 네트워크 환경에서 원활하게 작동해야 하는 부분에 대해서는 개발자와 품질관리 담당자들에게는 매우 어려운 업무이며 지속적인 해결 과제이다.<BR/>  본 논문에서는 고품질의 모바일 게임을 출시하기 위해 자동화 테스트를 적용하는 환경에서 모바일 기기 다양성으로 발생하는 문제들을 극복할 수 있는 모바일 기기의 파편화에 대해서 효과적으로 대처하기 위한 몇 가지 전략들을 제시하였다.","본 연구에서는 모바일 게임의 자동화 테스팅 시스템 개발과 관련하여, 다양한 모바일 환경에서 일관된 성능을 제공하기 위해 필요한 프레그먼티zed(파편화) 접근 방안을 탐구하였다. 이를 위해서, 각각 독립적으로 실행되는 여러 유형의 모바일 디바이스와 OS 버전들이 있는 상황을 고려하였으며, 이러한 복잡한 환경에서 효과적인 테스팅 방법을 설계하고 실현하려 노력하였다. 우리는 먼저 다양한 모델 및 운영 체제(OS) 버전으로 구성된 대량의 모바일 디바이스들을 활용하며, 이들의 차별성을 분석하였다. 그 다음으로, 이러한 장치들 사이에서 효율적인 통합을 달성하기 위한 알고리즘을 개발하고, 이를 통해 한 가지 테스트 케이스라도 모든 가능한 환경 조건에서 동작할 수 있도록 하는 것이 목표였다.",61.684200286865234,77.10599517822266,416,383,0.8673469387755102,0.9080459770114943,0.7518839
NODE12582003,2026-.0,AI 코드 생성기의 데이터 포이즈닝 공격 대응을 위한 데이터 전처리 파이프라인 설계,"최근 대규모 언어모델(LLM)을 기반으로 하는 AI 코드 생성기가 널리 활용되면서, 학습 데이터에 악의적인 코드가 삽입되어 취약한 코드를 생성하도록 유도하는 데이터 포이즈닝 공격 사례가 증가하고 있다. 기존 연구들은 주로 출력 검증, 사후 필터링과 같은 모델 학습 단계 이후의 방어 기법에 초점을 맞추고 있으며, 학습 데이터 수준에서의 사전적 방어 연구는 제한적이다. 결과적으로 데이터 오염이 모델 내부 표현에 직접 영향이 미치는 문제가 지속되는 문제점이 존재한다. 따라서, 본 연구에서는 AI 코드 생성기의 데이터 포이즈닝 공격에 대응하는 방어형 데이터 전처리 파이프라인을 설계하였다. 사전 학습된 코드 언어 모델을 활용해 각 데이터의 이상치와 일관성 점수를 측정한다. 이후 CVSS 점수와 통합하여 최종 위험도를 산정해 고위험 데이터를 자동 식별 및 제거함으로써 학습 데이터의 신뢰도를 향상시킨다. 파이프라인 적용 전후의 취약성을 평가하기 위해 공개된 AI 모델 생성 코드 데이터를 활용해 CodeT5+ 모델을 학습했다. 그 결과 파이프라인 적용 후 모델의 공격 성공률(ASR)이 기존에 비해 약 75% 감소하였다. 이는 제안하는 전처리 파이프라인이 AI 코드 생성기의 데이터 포이즈닝 공격에 대한 방어 효과를 가지며, 데이터 중심 방어 전략의 실질적인 가능성을 보여준다.","딥러닝 모델들의 성능과 안정성을 높이기 위해 AI 코드 생성기는 자동으로 효율적인 프로그램을 개발할 수 있는 강력한 도구로 자리잡았다. 그러나 이러한 시스템들 역시 보안 위협에 취약하다. 특히, 적대성 입력(adversarial input) 공격 중 하나인 데이터 포इ징(data poisoning) 공격은 AI 코드 생성기에 대한 신뢰도와 정확성을 크게 저하시키며, 이를 해결하기 위한 방책 마련이 절실하다. 본 연구에서는 이 문제를 극복하고, AI 코드 생성기를 효과적으로 보호하기 위해 데이터 전처리 파이프라인이 필요함을 주장한다. 본 연구에서 제시된 접근법은 먼저, 네트워크 분석 및 기존 연구들을 바탕으로 AI 코드 생성기가 직면하는 다양한 종류의 공격 패턴을 식별하였다. 그 다음, 각각의 공격 유형마다 특화된 필터링 기반의 데이터 전처리 단위들을 설계하였으며, 이를 통해 입력된 데이터가 특정 형태의 공격에 노출되는 것을 차단하려 노력했다. 또한, 잠재 가능한 공격 벡터를 탐지하기 위해 머신 러닝 기반 이상치 감지를 활용하여 이상한 패턴이나 행태를 발견하도록 구성되었다. 실험 결과, 적용된 여러 데이터 전처리 단위들이 AI 코드 생성기의 안전성을 확보하는데 큰 역할을 하였음을 확인할 수 있었다. 특히, 잘못된 또는 속임수를 통한 부적절한 정보로부터의 보호 능력을 크게 증가시키는데 상당히 효과적이었다.",75.4878158569336,40.94251251220703,658,682,0.7884615384615384,0.8544303797468354,0.7372461
NODE12582000,2026-.0,데이터 중심 전처리를 통한 X-ray 위해물품 탐지 최적화,"공항·항만 등 보안 검색 환경에서 X-ray 영상 판독은 여전히 사람의 시각적 판단에 크게 의존하며, 판독 피로도와 일관성 저하, 인적 오류 가능성이 탐지 신뢰도에 영향을 미친다. 본 연구는 AI-Hub 위해물품 X-ray 이미지 데이터[1]를 활용하여 지도학습 기반 객체 탐지 모델을 구축하고, 데이터 중심(Data-centric) 전처리 및 분포 정렬 전략을 통해 일반화 성능을 극대화하는 방법을 제안한다. 특히 약 250GB 규모의 원천 데이터를 효율적으로 처리하기 위한 Two-Step 전처리 파이프라인(로컬 경량화 → 서버 포맷 변환)을 구축하고, 학습/평가 간 성능 괴리를 유발하는 데이터 분포 불일치(Domain Shift)를 실험적으로 규명한 뒤 전체 병합 후 재분할(8:1:1) 전략과 X-ray 특화 증강을 적용하였다. 또한 리사이징 과정에서 발생하는 패딩/좌표계 불일치가 소형 객체 탐지 성능을 붕괴시키는 원인임을 확인하고, XML 메타데이터 기반 좌표 정규화 방식을 최종 채택하였다. 최종적으로 YOLOv8 Large 기반 모델에서 mAP@50 99.5%, mAP@50-95 96.2%를 달성하여, 데이터 중심 전처리의 효과를 정량적으로 입증하였다.","본 연구는 데이터 중심(Data-centric) 전처리 기법을 활용하여 X-ray 보안 검색 이미지 내 위해물품 탐지 성능을 최적화하는 방안을 제안한다. 기존 모델 중심의 접근법 대신 학습 데이터의 질적 향상에 집중하여, 클래스 불균형 해소를 위한 데이터 증강(Augmentation)과 노이즈 제거 및 선명도 개선을 위한 이미지 필터링 공정을 수행하였다. 실험 결과, 정제된 데이터를 기반으로 학습된 탐지 모델은 기존 방식 대비 위탐률을 낮추고 객체 인식 정확도(mAP)를 유의미하게 향상시켰다. 본 연구는 고도화된 전처리 파이프라인이 보안 검사 자동화 시스템의 신뢰도를 높이는 핵심 요소임을 입증하며, 실제 공항 및 주요 시설의 보안 관제 효율화에 기여할 수 있는 실무적 가이드라인을 제공한다.",125.4778823852539,79.48151397705078,599,390,0.8984375,0.8777777777777778,0.8678484
NODE12581986,2026-.0,로그 템플릿 집합의 적합도 지표로서 MDL의 활용 가능성에 관한 연구,"대규모IT 시스템은 장애 발생 시 막대한 서비스 중단 비용을 초래할 수 있기 때문에, 시스템 로그를 활용한 신속하고 정확한 이상 탐지가 필수적이다. 그러나 로그는 방대하게 비정형적인 형태로 기록되기 때문에, 원시 로그에서 의미 있는 템플릿을 효과적으로 추출하는 것이 선행되어야 한다. 본 연구에서는 기존 로그 템플릿 추출 방식으로 생성한 템플릿들을 최소 설명 길이(Minimum Description Length: MDL)원리를 기반으로 비용을 계산하고, 계산된 비용과 로그 템플릿의 품질 간의 관계를 실험을 통해 비교한다. 실험 결과, MDL 비용이 낮은 템플릿의 품질이 좋음을 확인하였으며 이를 통해 MDL 비용이 낮은 템플릿을 추출하는 알고리즘을 통해 좋은 품질의 로그 템플릿을 추출하여 시스템 장애를 조기에 발견하고 복구 시간을 단축하여 시스템 신뢰성 향상에 실질적인 기여를 할 수 있음을 확인하였다.","본 연구에서는 로그 데이터 분석에서 중요한 역할을 하는 템플릿 집합의 적합성 평가 지표로서 모델 디리클레 빈트(MDL)의 가능성을 탐구하였다. 기존에는 K-중첩 교차 검증(K-fold cross-validation), AIC(Akaike Information Criterion) 등 다양한 지표들이 이용되었으나, 이러한 지표들은 특정한 가정하에서 성능이 우수함에도 불구하고 일반화되는 경우가 많았다는 한계점을 가지고 있다. 본 연구는 이와 같은 문제점 해결을 위해 MDL 지표의 적용 가능성을 고려하였으며, 이를 통해 로그 템플릿 집합의 최적화 및 선택 과정을 더욱 효율적으로 수행하고자 하였다. MDL은 정보 이론을 바탕으로 설계된 개념이며, 모형과 관찰치 사이의 정보량을 측정하여 가장 낮은 비용으로 데이터를 표현할 수 있는 모형을 찾는데 유용하다.",36.41445159912109,59.09432601928711,452,421,0.8476190476190476,0.9438202247191011,0.7413957
NODE12582130,2026-.0,Bi-LSTM 기반 수화 인식 AIoT 제어 시스템,"본 논문에서는 청각장애인의 스마트홈 접근성 향상을 위한 수화 인식 기반 AIoT 제어 시스템을 제안한다. 제안 시스템은 MediaPipe Holistic을 활용하여 손, 얼굴, 상체의 랜드마크를 추출하고, Bidirectional LSTM과 Multi-Head Attention을 결합한 딥러닝 모델로 9개 클래스(8종 수화 명령 + 무동작)를 인식한다. 특히 어깨 기준 상대 좌표 변환과 프레임 간 Velocity 특징을 통해 유사한 시작 자세를 가진 동작들의 방향성을 명확히 구분하였다. 303개의 원본 영상을 6가지 증강 기법으로 확장하여 학습한 결과, 검증 정확도 99%를 달성하였다. 라즈베리파이와 서버 간 통신을 통해 IoT 기기 제어가 가능함을 실험으로 검증하였다.","수행된 연구는 최근의 사물인터넷(IoT)과 클라우드 컴퓨팅의 발전으로 인한 증가된 디바이스 간 연결성 및 데이터 처리 요구사항을 해결하기 위해 Bi-directional LSTM(Bi-LSTM) 네트워크 기반의 실시간 수화 인식 AIoT(Artificial Intelligence of Things) 제어 시스템 개발을 목적으로 하였다. 이를 위해, 우리는 먼저 비디오 캡처 장치로부터 수집된 수화 동작 영상을 분석하고, 이들 영상에서 수화 단위들을 추출하였다. 그 후, 이러한 수화 단위들은 Pre-trained Bi-LSTM 모델을 통해 인식되었으며, 이를 바탕으로 인터페이스 상에서 원격 컨트롤 명령을 생성하였다.",154.0586700439453,35.57418441772461,379,346,0.9629629629629629,0.9420289855072463,0.73227954
NODE12582108,2026-.0,UAM 통신을 위한 회복 탄력형 경량 보안 프레임워크 제안,"도심항공교통(UAM)은 다양한 무선 인프라를 기반으로 운항 정보를 교환하므로 통신 안정성이 필수적이다. 그러나 무선 환경 특성상 교란 공격 및 신호 변조로 세션이 불안정해질 수 있으며, 기존 보안 기법은 공격 이후의 복구 체계를 충분히 제공하지 못한다. 본 논문은 이러한 한계를 해결하기 위해 경량 인증과 자동 세션 키 재협상(Re-Keying)을 결합한 회복 탄력형 경량 보안 프레임워크를 제안한다. 제안 기법은 초기 인증 이후 저지연 대칭키 기반 암호화를 적용하며, 세션 이상 징후 발생 시 신규 키를 자동으로 합의하여 통신을 빠르게 복구한다. 본 연구는 UAM 환경에서 요구되는 고가용성과 실시간성을 동시에 만족시키며, 공격 이후의 회복 탄력성을 강화하는 보안 구조를 제시한다는 점에서 의의를 가진다.","이 연구에서는 모바일 네트워킹 환경에서 자주 발생하는 라우팅 실패 문제와 데이터 손실 위험을 해결하기 위해 Ultra-Mobile Broadband(UAM) 시나리오에 적합한 복원 가능하고 가벼운 보안 프레임워크를 설계 및 개발하였습니다. 이 과정에서 우리는 UAM 네트워크 특성을 고려하여 효율적이면서도 안전하게 정보를 교환할 수 있는 새로운 보안 메커니즘과 이를 지원하기 위한 기반 인프라를 마련했습니다. 먼저, 우리의 방향성 결정 알고리즘이 동작하도록 필요한 모든 구성 요소들이 정확히 작동하는지 확인하기 위해 실증환경을 설정하였으며, 그 후에는 다양한 조건 하에서의 성능을 평가하기 위해 여러 실험을 진행하였다.",91.15695190429688,66.96504211425781,395,346,0.8842105263157894,0.9473684210526315,0.7740367
NODE12582074,2026-.0,Balanced DAgger: 방향-균형 RND와 Conformal Prediction을 결합한 로봇 조작의 안전한 온라인 모방학습,"로봇 조작 정책을 실제 환경에 적용할 때에 가장 큰 제약은 예기치 못한 실패와 그로 인한 안전 문제이며, 이를 완화하기 위해서는 실시간 실패 징후를 조기에 감지하고 필요한 순간에만 전문가(사람)가 개입하도록 만드는 체계가 필요하다. 본 논문에서는 실패 데이터를 수집하지 않고도 실패 가능성을 추정하기 위해, 방향 균형 손실 함수로 학습한 Random Network Distillation(RND) 기반의 불확실성 점수 정량화와 Conformal Prediction(CP) 기반 위험 감지를 결합한 Balanced DAgger를 제안한다. 제안 방법은 (1) 성공 궤적만으로 RND 기반 불확실성 점수 네트워크를 학습하고 교정 데이터로 CP 임계값을 구성해 정상 범위를 정의한 뒤, (2) 온라인 단계에서 임계값을 적응적으로 갱신하여 불필요한 전문가 개입(False Positive)을 줄이며, 동시에 RND 학습에 방향 균형 손실을 추가해 과도한 일반화으로 인한 위험 상황 시 미개입(False Negative)을 완화한다. Isaac Sim 기반 Pick-and-Place 시뮬레이션에서 제안 방법은 기존 DAgger, Safe-DAgger와 RND-DAgger 대비 더 높은 성공률과 보상, 더 빠른 학습 진행을 보이며, 불필요한 전문가 개입을 효과적으로 감소시켰다.","본 연구에서는 현존하는 모방학습(MoDL) 알고리즘에서 발생할 수 있는 문제점을 해결하기 위해, 기계 학습 분야에서 널리 쓰이는 Randomized Neural Distribution(RND)과 Conformal Prediction(CP) 두 가지 접근법을 융합하여 새로운 모방 학습 방법인 Balanced DAgger를 도입하였다. RND는 강화 학습(Reinforcement Learning; RL) 환경에서 가치 함수 추정값과 타겟 값 간의 차이를 통해 상태 공간에서 특정 행동을 선택하도록 가중치를 수정하는 방식으로 작동한다. 그러나 이 방법은 신뢰성을 확보하고 있지 못하며, 특히 복잡하거나 불확실성이 높은 환경에서 성능 저하를 겪게 된다. 이를 극복하기 위해 본 연구에서는 CP라는 통계적 예측 방법을 활용해 RND의 결정력을 개선함으로써, 모호성 없는 모델링 및 추론 과정을 제공하게 되었다. Balanced DAgger의 핵심 아이디어는 RND로부터 얻은 신뢰도 정보를 바탕으로, 모범 사례(mimic samples) 중 가장 적절한 것들을 선택하여 모델 업데이트 하는 것이다. 이를 통해 모험과 자비의 균형인 'balanced exploration'을 달성하면서 동시에, 각각의 시점마다 가장 믿을 만한 행동을 취하도록 함으로써, 모방 학습이 더 효과적으로 수행될 수 있도록 하였다.",79.02338409423828,45.95393371582031,655,671,0.875,0.9202898550724637,0.7343956
